,potential_et,precipitation,reference_et,uncor_potential_et
1951-05-20,0.59040433,0.73333335,16282.95,12.916667
1951-05-21,0.6298659,0.53333336,23633.766,13.749999
1951-05-22,0.5217411,0.0,32121.031,11.466667
1951-05-23,0.3228544,0.0,30628.049,7.266667
1951-05-24,0.4688625,0.1,45602.566,10.350001
1951-05-25,0.43571475,0.25,38109.2,9.650002
1951-05-26,0.19026329,2.9833329,5542.7505,4.4666667
1951-05-27,0.08766303,1.7000002,8395.733,2.3
1951-05-28,0.061618358,6.666666,19818.234,1.7500001
1951-05-29,0.35521296,0.44999996,27176.334,7.950001
1951-05-30,0.38283613,0.0,22919.135,8.533335
1951-05-31,0.2762897,0.0,21209.834,6.2833343
1951-06-01,0.307859,0.0,23236.916,6.950001
1951-06-02,0.35679144,0.0,25258.37,7.983334
1951-06-03,0.47123018,0.0,35550.016,10.400001
1951-06-04,0.2810251,0.45000005,15622.884,6.3833346
1951-06-05,0.29917747,0.0,30939.87,6.766668
1951-06-06,0.34889913,0.033333335,24563.266,7.8166676
1951-06-07,0.26129428,0.033333335,11901.466,5.966667
1951-06-08,0.3828361,0.31666666,14283.918,8.533334
1951-06-09,0.31338364,0.0,18194.135,7.0666676
1951-06-10,0.3125944,1.6,8844.233,7.050001
1951-06-11,0.086873814,1.1500001,8174.8164,2.2833335
1951-06-12,0.5146379,0.6166667,24755.518,11.316666
1951-06-13,0.37178686,0.0,34383.934,8.300001
1951-06-14,0.39072844,6.4666667,29160.75,8.700001
1951-06-15,-0.01493722,9.333335,0.0,0.13333334
1951-06-16,0.015842862,4.6166663,2666.0833,0.7833335
1951-06-17,0.09003073,4.5333333,1959.1666,2.35
1951-06-18,0.16500784,0.16666667,22189.65,3.9333334
1951-06-19,0.30470213,0.95000005,28045.998,6.883335
1951-06-20,0.28260356,0.0,24622.867,6.4166675
1951-06-21,0.24472037,0.0,25666.781,5.616667
1951-06-22,0.31022668,0.0,39364.5,7.0000005
1951-06-23,0.20210183,0.0,23029.666,4.7166677
1951-06-24,0.2210434,0.0,28882.65,5.1166673
1951-06-25,0.22262184,0.0,30258.834,5.15
1951-06-26,0.20525871,0.1,18079.766,4.7833333
1951-06-27,0.2826036,0.1,22339.682,6.416668
1951-06-28,0.22814648,0.0,18898.201,5.266667
1951-06-29,0.23603883,0.0,24568.65,5.4333344
1951-06-30,0.2944421,0.0,26147.25,6.666668
1951-07-01,0.216308,0.016666668,18180.033,5.0166674
1951-07-02,0.31022668,0.0,32352.217,7.0000005
1951-07-03,0.34968835,0.51666665,39146.047,7.8333344
1951-07-04,0.08371686,0.7666667,0.0,2.2166665
1951-07-05,-0.018883385,0.7,4528.0835,0.05
1951-07-06,0.13343856,0.0,23729.133,3.2666671
1951-07-07,0.14527705,4.5499997,12267.933,3.5166671
1951-07-08,0.20210181,0.8666666,13871.899,4.716667
1951-07-09,0.23051423,0.0,22541.803,5.316668
1951-07-10,0.2281465,0.35,26558.299,5.2666674
1951-07-11,0.12475698,3.1833332,25139.617,3.0833333
1951-07-12,0.18631715,6.1,17426.717,4.3833337
1951-07-13,0.04977987,0.0,14990.3,1.5000001
1951-07-14,0.0055828355,0.0,11757.983,0.5666668
1951-07-15,0.06951069,0.0,4785.8496,1.9166669
1951-07-16,-0.021251082,47.81667,3722.2002,0.0
1951-07-17,-0.021251082,8.883333,12619.599,0.0
1951-07-18,0.10502617,6.0833335,13676.266,2.666667
1951-07-19,0.09239843,0.0,10911.134,2.3999999
1951-07-20,0.06398606,0.14999999,12347.816,1.8000002
1951-07-21,0.018999793,11.233334,6753.1997,0.85000014
1951-07-22,-0.021251082,10.383334,12667.216,0.0
1951-07-23,-0.0046771932,1.6500001,12508.633,0.35000005
1951-07-24,0.09476612,2.2666667,14708.968,2.4499998
1951-07-25,0.026102882,4.8333335,10359.333,1.0
1951-07-26,0.025313646,0.083333336,14998.349,0.9833333
1951-07-27,0.17368941,0.9000001,23102.334,4.116667
1951-07-28,0.047412157,2.8166666,12030.684,1.4499998
1951-07-29,0.007950531,0.53333336,4010.0498,0.61666673
1951-07-30,0.12238929,0.11666667,9786.066,3.0333335
1951-07-31,0.060829125,1.5500001,4297.983,1.7333335
1951-08-01,0.28181434,0.05,33108.137,6.400001
1951-08-02,0.25734815,0.0,36149.684,5.8833346
1951-08-03,0.33706066,0.0,39977.633,7.566668
1951-08-04,0.49885333,0.0,43903.87,10.983334
1951-08-05,0.4601809,1.6333333,24987.15,10.166667
1951-08-06,0.31259438,3.9499998,8551.784,7.0500007
1951-08-07,0.26129428,1.8166666,27624.584,5.966667
1951-08-08,0.30706975,0.43333337,26443.35,6.933334
1951-08-09,0.24866655,1.0166668,25314.885,5.700001
1951-08-10,0.22972497,2.1833334,15192.766,5.3000007
1951-08-11,0.24787733,0.1,19068.266,5.6833344
1951-08-12,0.284182,0.033333335,30187.217,6.450001
1951-08-13,0.41835156,2.2000003,33359.72,9.283334
1951-08-14,0.3946746,0.0,29532.213,8.783334
1951-08-15,0.41835156,0.0,30348.334,9.283334
1951-08-16,0.4483424,0.75,26543.916,9.916667
1951-08-17,0.33627144,3.3999996,13361.483,7.5500016
1951-08-18,0.2691866,0.28333333,15983.433,6.1333337
1951-08-19,0.42940083,0.7666667,28307.0,9.516667
1951-08-20,0.28891745,0.06666667,12147.718,6.5500016
1951-08-21,0.34179604,0.0,25328.818,7.666668
1951-08-22,0.47438714,0.016666668,21472.65,10.466668
1951-08-23,0.3867823,0.0,14389.801,8.616668
1951-08-24,0.52410877,0.0,20553.182,11.516667
1951-08-25,0.36626223,0.0,10913.751,8.183334
1951-08-26,0.48780406,0.0,26986.932,10.750001
1951-08-27,0.69695073,0.0,39550.504,15.166667
1951-08-28,0.7616678,0.93333334,36862.5,16.533333
1951-08-29,0.73009855,0.95000005,17114.299,15.866668
1951-08-30,1.067101,1.0500001,32829.53,22.983335
1951-08-31,0.911622,0.0,46898.53,19.699999
1951-09-01,0.7750847,1.8333334,37351.97,16.816666
1951-09-02,0.8319094,0.0,26224.682,18.016665
1951-09-03,1.2604629,0.0,41268.953,27.066668
1951-09-04,0.87137115,3.0833333,25430.234,18.85
1951-09-05,1.0465807,0.4666667,33742.504,22.549997
1951-09-06,1.1065625,0.16666667,35636.637,23.816668
1951-09-07,0.97239286,0.0,39879.78,20.983332
1951-09-08,1.1097194,0.06666667,39541.453,23.883333
1951-09-09,1.1215581,0.0,32350.248,24.133337
1951-09-10,0.8429587,12.283333,13269.517,18.249998
1951-09-11,0.6259198,0.0,37907.99,13.666668
1951-09-12,0.8784742,0.0,39793.453,18.999998
1951-09-13,0.7269416,0.14999999,22182.35,15.8
1951-09-14,0.9921237,0.0,9432.584,21.4
1951-09-15,1.3062384,0.0,18446.37,28.033333
1951-09-16,1.4183095,7.683334,19023.217,30.400002
1951-09-17,1.843706,0.4333333,23704.303,39.383335
1951-09-18,1.4072603,3.0166667,11555.133,30.16667
1951-09-19,1.3583276,9.416666,7194.9175,29.133331
1951-09-20,1.0702579,2.5499997,9225.268,23.050001
1951-09-21,1.7616255,0.18333334,23639.916,37.649998
1951-09-22,1.9115798,0.06666667,16463.102,40.816666
1951-09-23,1.690595,0.0,27823.564,36.150005
1951-09-24,2.0118127,2.2333333,17892.5,42.933334
1951-09-25,2.2162237,0.35000002,18424.717,47.25
1951-09-26,0.81217873,15.433333,0.0,17.6
1951-09-27,1.2083734,5.6666665,10233.266,25.966665
1951-09-28,1.0363208,0.9000001,3491.1504,22.333334
1951-09-29,1.6258779,1.4499999,18683.549,34.783337
1951-09-30,0.51542723,2.4499998,7866.733,11.333335
1951-10-01,1.31492,0.5166667,22886.283,28.216667
1951-10-02,1.6677071,2.0000002,30661.234,35.666668
1951-10-03,1.1712797,4.5333333,8629.967,25.183336
1951-10-04,0.9858098,3.6666663,3476.2,21.266665
1951-10-05,2.445891,5.5499997,681.66675,52.100006
1951-10-06,1.5580035,2.6999998,7321.85,33.35
1951-10-07,1.5169635,0.6,2912.4336,32.483334
1951-10-08,2.3211913,0.0,0.0,49.466663
1951-10-09,2.8539238,0.016666668,0.0,60.716663
1951-10-10,2.4648318,0.3,6003.4004,52.5
1951-10-11,2.9052238,0.0,4643.0337,61.8
1951-10-12,2.8389282,0.0,0.0,60.399998
1951-10-13,3.0133486,0.0,0.0,64.08333
1951-10-14,2.6826606,0.0,9625.868,57.100002
1951-10-15,2.7189646,2.4333334,0.0,57.866657
1951-10-16,1.5264344,0.18333334,16527.186,32.683334
1951-10-17,2.3346086,6.7833343,0.0,49.75
1951-10-18,1.1120871,2.8833332,7803.35,23.933334
1951-10-19,2.2012281,2.2666667,9720.201,46.93333
1951-10-20,2.1878114,3.7166662,2487.9666,46.649998
1951-10-21,2.4095855,1.5666667,0.0,51.333332
1951-10-22,2.4151106,3.6333334,0.0,51.45
1951-10-23,3.4766283,0.0,0.0,73.86667
1951-10-24,3.5239825,0.06666667,0.0,74.86667
1951-10-25,2.9612598,1.5166668,0.0,62.983337
1951-10-26,3.1112137,2.2,0.0,66.15
1951-10-27,2.6108398,2.5833328,0.0,55.583332
1951-10-28,2.7489557,2.4666667,1705.4668,58.5
1951-10-29,3.2982616,5.3166666,0.0,70.1
1951-10-30,2.7860494,0.15000002,0.0,59.28333
1951-10-31,3.7323399,0.46666667,0.0,79.26666
1951-11-01,2.993618,0.0,0.0,63.666668
1951-11-02,2.6684542,4.7833333,0.0,56.8
1951-11-03,1.8594905,6.833334,0.0,39.716667
1951-11-04,2.770265,5.066667,0.0,58.949997
1951-11-05,2.932847,0.50000006,0.0,62.383335
1951-11-06,3.6060624,5.783333,0.0,76.6
1951-11-07,1.7837243,7.2999997,0.0,38.11667
1951-11-08,3.2974725,0.6500001,0.0,70.083336
1951-11-09,3.1948724,0.15,0.0,67.916664
1951-11-10,1.8105582,20.65,0.0,38.683334
1951-11-11,1.9297323,10.416668,0.0,41.2
1951-11-12,3.2619572,1.2500001,0.0,69.333336
1951-11-13,3.0607028,1.3166667,0.0,65.083336
1951-11-14,2.0268083,0.8500001,0.0,43.250004
1951-11-15,3.6494703,0.36666667,0.0,77.51667
1951-11-16,4.0488214,20.916666,0.0,85.94999
1951-11-17,3.2816877,2.6666667,0.0,69.75
1951-11-18,3.2359123,1.1166667,0.0,68.78333
1951-11-19,2.9967752,1.5333334,0.0,63.733334
1951-11-20,3.292737,0.55,0.0,69.98333
1951-11-21,3.4308538,5.133333,0.0,72.90002
1951-11-22,2.655037,4.8666663,0.0,56.516666
1951-11-23,3.3337774,3.3833334,0.0,70.85
1951-11-24,1.4127848,8.383332,0.0,30.283333
1951-11-25,2.6660862,12.716666,0.0,56.75
1951-11-26,2.0157585,2.6333332,0.0,43.016663
1951-11-27,4.06145,1.1666667,7343.9683,86.216675
1951-11-28,1.2644091,30.26667,0.0,27.15
1951-11-29,1.949463,4.883333,0.0,41.616665
1951-11-30,2.8152514,5.6166654,0.0,59.899998
1951-12-01,2.8073592,1.0333334,0.0,59.733337
1951-12-02,2.4790382,1.1,0.0,52.800003
1951-12-03,2.7797356,7.0833335,0.0,59.149998
1951-12-04,2.7055478,4.0166664,0.0,57.583332
1951-12-05,3.363768,2.9333332,0.0,71.48334
1951-12-06,4.001468,0.56666666,0.0,84.950005
1951-12-07,2.2604208,3.3499994,0.0,48.18333
1951-12-08,3.5350313,0.13333334,0.0,75.09999
1951-12-09,3.9509578,0.0,0.0,83.88334
1951-12-10,3.801003,0.0,0.0,80.71667
1951-12-11,1.6266668,9.183335,0.0,34.8
1951-12-12,3.200397,6.1499996,0.0,68.03333
1951-12-13,3.3235173,2.0000002,0.0,70.63334
1951-12-14,2.8405066,0.3166667,0.0,60.43333
1951-12-15,2.6297817,0.05,0.0,55.983334
1951-12-16,4.1616826,0.16666667,0.0,88.33334
1951-12-17,3.1230526,2.9499996,0.0,66.40001
1951-12-18,2.9407392,0.7166667,0.0,62.55
1951-12-19,3.8775587,0.0,0.0,82.333336
1951-12-20,2.119937,7.716667,0.0,45.216663
1951-12-21,2.7347498,0.21666668,0.0,58.2
1951-12-22,3.3669248,1.8000002,0.0,71.549995
1951-12-23,2.3006716,3.55,0.0,49.03333
1951-12-24,4.171942,0.21666668,0.0,88.549995
1951-12-25,4.732298,0.116666675,0.0,100.38334
1951-12-26,4.2248206,0.3,0.0,89.666664
1951-12-27,4.5618234,0.0,0.0,96.78333
1951-12-28,5.5017996,0.0,0.0,116.63334
1951-12-29,5.0180006,0.56666666,0.0,106.41668
1951-12-30,4.1324806,0.0,0.0,87.71667
1951-12-31,3.664466,21.316668,0.0,77.833336
1952-01-01,5.0022154,6.283333,0.0,106.083336
1952-01-02,2.0607448,37.65,0.0,43.966663
1952-01-03,3.932805,1.5333333,0.0,83.5
1952-01-04,3.6147447,17.766668,0.0,76.78334
1952-01-05,1.3599064,9.366669,0.0,29.166672
1952-01-06,3.8523035,0.76666665,0.0,81.80001
1952-01-07,4.34952,0.0,0.0,92.30001
1952-01-08,3.8365188,1.0833334,0.0,81.46667
1952-01-09,3.7378645,1.0333334,0.0,79.38333
1952-01-10,3.7039275,7.3500004,0.0,78.666664
1952-01-11,2.7244897,8.966666,0.0,57.983337
1952-01-12,3.482942,5.9500003,0.0,73.99999
1952-01-13,4.7094097,0.0,0.0,99.9
1952-01-14,5.29502,0.0,0.0,112.26666
1952-01-15,4.514469,3.0166671,0.0,95.78333
1952-01-16,2.5587502,0.44999996,0.0,54.483326
1952-01-17,3.5176687,1.9333333,0.0,74.73334
1952-01-18,2.235165,4.6166663,0.0,47.649998
1952-01-19,3.7702231,0.16666667,0.0,80.06667
1952-01-20,4.490793,6.9499993,0.0,95.28335
1952-01-21,3.8404646,0.7666667,0.0,81.549995
1952-01-22,4.4229183,0.016666668,0.0,93.85
1952-01-23,3.1996078,0.21666665,0.0,68.01667
1952-01-24,4.2484984,7.1666675,0.0,90.16668
1952-01-25,3.0733304,6.0,0.0,65.35
1952-01-26,3.0654387,0.2,0.0,65.18334
1952-01-27,3.8799262,0.33333334,0.0,82.38333
1952-01-28,2.9983535,3.4333334,0.0,63.766666
1952-01-29,3.854671,14.450001,0.0,81.85
1952-01-30,2.5437555,5.116666,0.0,54.166668
1952-01-31,3.9162312,3.9333334,0.0,83.15
1952-02-01,2.7860494,41.66666,0.0,59.283325
1952-02-02,4.219297,0.016666668,0.0,89.55001
1952-02-03,3.2082896,1.3666668,0.0,68.200005
1952-02-04,3.9406977,0.0,0.0,83.66667
1952-02-05,3.813631,0.0,0.0,80.98334
1952-02-06,3.1640916,0.68333334,0.0,67.266655
1952-02-07,4.0945973,0.0,0.0,86.916664
1952-02-08,4.748082,0.31666666,0.0,100.71667
1952-02-09,3.8933434,3.9666662,0.0,82.66667
1952-02-10,3.472682,0.0,0.0,73.78333
1952-02-11,3.9241238,12.066667,0.0,83.31667
1952-02-12,2.6108403,1.8000001,0.0,55.58334
1952-02-13,2.6431985,0.05,0.0,56.266663
1952-02-14,2.628992,0.0,0.0,55.966663
1952-02-15,4.4031873,0.7333334,0.0,93.43333
1952-02-16,3.2493296,0.0,0.0,69.06667
1952-02-17,4.081181,0.1,0.0,86.63334
1952-02-18,1.7205857,1.4500002,0.0,36.783337
1952-02-19,2.7363281,0.48333335,0.0,58.233337
1952-02-20,2.4758816,2.3833334,0.0,52.733337
1952-02-21,1.2028491,3.8333337,0.0,25.850006
1952-02-22,2.8760223,0.0,0.0,61.183334
1952-02-23,1.9818212,0.8666668,0.0,42.29999
1952-02-24,1.0734147,12.916668,0.0,23.116667
1952-02-25,1.7892488,2.4499998,0.0,38.233334
1952-02-26,2.3235593,1.4,0.0,49.516666
1952-02-27,2.624257,4.5,0.0,55.86667
1952-02-28,2.650302,0.73333335,0.0,56.416668
1952-02-29,3.7244477,0.0,0.0,79.100006
1952-03-01,3.4032297,0.0,0.0,72.316666
1952-03-02,3.903603,1.6,0.0,82.88333
1952-03-03,2.2043853,1.3666668,0.0,47.0
1952-03-04,1.9723507,1.15,0.0,42.1
1952-03-05,2.7915745,0.31666666,0.0,59.400005
1952-03-06,2.6376739,0.06666667,0.0,56.149998
1952-03-07,2.986515,0.0,0.0,63.516674
1952-03-08,3.3471947,0.0,0.0,71.13334
1952-03-09,3.4324312,0.0,0.0,72.933334
1952-03-10,3.1530428,8.8,0.0,67.03333
1952-03-11,1.4506677,3.533333,0.0,31.083328
1952-03-12,1.9265752,0.13333334,5297.667,41.13333
1952-03-13,1.8334459,2.4666665,0.0,39.166668
1952-03-14,0.80034006,6.1833324,9787.2,17.349997
1952-03-15,1.5785239,0.5166667,9178.183,33.783337
1952-03-16,3.0630703,0.1,0.0,65.13333
1952-03-17,3.1183171,0.98333335,0.0,66.3
1952-03-18,2.7584267,0.15,0.0,58.7
1952-03-19,2.658194,0.0,0.0,56.583332
1952-03-20,2.2840977,0.0,0.0,48.683334
1952-03-21,2.7102833,2.783333,0.0,57.68333
1952-03-22,2.363021,0.25000003,0.0,50.350002
1952-03-23,1.5524788,4.316667,0.0,33.23333
1952-03-24,0.58330125,41.316666,4045.667,12.766667
1952-03-25,0.7032645,26.116669,1545.5668,15.299998
1952-03-26,2.5398092,0.73333335,1657.1989,54.08334
1952-03-27,1.4435649,0.7166667,4497.5166,30.933332
1952-03-28,1.9431491,0.48333335,0.0,41.48333
1952-03-29,1.6882273,0.0,10458.483,36.100006
1952-03-30,2.3638105,0.0,4463.1675,50.36667
1952-03-31,2.6684542,0.0,12780.617,56.8
1952-04-01,2.348815,3.6333332,0.0,50.050007
1952-04-02,1.5958867,1.85,3217.9836,34.149998
1952-04-03,2.1088881,3.5500002,2366.9832,44.983337
1952-04-04,2.22017,0.59999996,5505.6333,47.333332
1952-04-05,2.0291758,0.0,8609.05,43.3
1952-04-06,2.0741615,1.7000003,8386.868,44.249996
1952-04-07,1.2162662,0.8166668,12100.302,26.133339
1952-04-08,1.2573061,0.13333334,11134.634,27.000002
1952-04-09,1.5564253,0.016666668,9852.55,33.31667
1952-04-10,0.7103677,1.6999999,7286.2993,15.45
1952-04-11,1.8571229,0.06666667,4565.267,39.666668
1952-04-12,1.786881,0.5,1131.8828,38.18333
1952-04-13,1.0694685,2.8499997,847.2165,23.033333
1952-04-14,0.42071933,1.1666666,22919.803,9.333335
1952-04-15,1.6669177,0.0,20950.266,35.649998
1952-04-16,1.494865,0.0,30435.732,32.016666
1952-04-17,1.4435649,0.0,23989.5,30.933334
1952-04-18,1.5493221,0.55,10342.616,33.166668
1952-04-19,0.7632463,9.433334,10787.416,16.566668
1952-04-20,1.738738,0.81666666,13968.2,37.166668
1952-04-21,0.8989943,0.4666667,25581.383,19.433334
1952-04-22,1.4001572,0.0,24957.037,30.016668
1952-04-23,1.423834,0.41666672,29945.5,30.516665
1952-04-24,1.1184012,0.38333336,11934.233,24.066671
1952-04-25,1.203638,0.0,27467.467,25.866663
1952-04-26,1.1902214,0.0,16058.367,25.583338
1952-04-27,1.4483002,4.1000004,33544.9,31.033333
1952-04-28,0.6653814,0.033333335,12769.401,14.5
1952-04-29,0.538315,4.016667,7963.0825,11.8166685
1952-04-30,0.07029992,13.166668,13226.733,1.9333335
1952-05-01,0.884788,1.3000001,15901.249,19.133331
1952-05-02,1.0008054,0.033333335,22817.719,21.583334
1952-05-03,0.7498293,0.0,33288.652,16.283333
1952-05-04,0.8192819,1.1500001,30849.6,17.750002
1952-05-05,1.1089303,15.7,17888.533,23.866669
1952-05-06,0.7040538,0.016666668,20586.299,15.316667
1952-05-07,0.5146379,0.75,20022.584,11.316666
1952-05-08,0.5335796,8.183333,11826.051,11.716668
1952-05-09,0.35442376,3.6500003,10050.483,7.9333344
1952-05-10,0.3133836,29.416666,6594.65,7.066667
1952-05-11,0.84927243,3.3166668,29651.398,18.38333
1952-05-12,0.80665416,0.033333335,30702.6,17.483335
1952-05-13,0.5801443,0.0,47488.582,12.700001
1952-05-14,0.6645922,0.0,44166.184,14.483334
1952-05-15,0.53121185,0.0,40580.496,11.666667
1952-05-16,0.48070103,0.0,43563.22,10.600001
1952-05-17,0.46018094,2.25,44209.766,10.166668
1952-05-18,-0.021251082,2.7333333,5500.033,0.0
1952-05-19,0.5059564,0.0,23391.932,11.133334
1952-05-20,0.48859328,0.0,24884.602,10.766667
1952-05-21,0.48543638,2.3999999,23692.42,10.700001
1952-05-22,0.2526127,2.55,16919.768,5.7833343
1952-05-23,0.21551876,5.2666664,15442.019,5.0000005
1952-05-24,0.5422611,0.0,30104.818,11.900001
1952-05-25,0.47517633,0.1,35265.434,10.483334
1952-05-26,0.3946746,0.0,42901.45,8.783334
1952-05-27,0.3741546,0.11666667,36976.98,8.350001
1952-05-28,0.29286358,0.05,26148.602,6.6333337
1952-05-29,0.2762897,0.96666676,13082.399,6.2833343
1952-05-30,0.055304497,4.483333,5148.1504,1.6166668
1952-05-31,0.14133088,2.5833333,11568.449,3.4333336
1952-06-01,0.28733897,0.0,29242.201,6.516668
1952-06-02,0.16027243,8.316667,3627.8167,3.833333
1952-06-03,0.341796,7.966667,24362.916,7.6666675
1952-06-04,0.12238929,4.1333327,5985.4507,3.0333335
1952-06-05,0.35521296,2.5,20223.033,7.950001
1952-06-06,0.2818143,0.65000004,18729.666,6.4
1952-06-07,0.22814648,11.3,16986.885,5.266667
1952-06-08,0.08134918,0.91666675,12966.801,2.1666667
1952-06-09,0.093976915,0.61666673,13939.034,2.4333336
1952-06-10,0.15711552,0.56666666,20661.049,3.7666667
1952-06-11,0.12081081,1.2500001,14649.366,3.0
1952-06-12,0.18237098,0.0,19600.484,4.3
1952-06-13,0.101079985,0.0,20450.365,2.5833333
1952-06-14,0.082927644,0.0,21266.75,2.2
1952-06-15,0.083716884,0.0,12650.767,2.216667
1952-06-16,0.0126859285,0.0,12641.267,0.7166667
1952-06-17,0.14527702,0.0,17559.584,3.5166667
1952-06-18,0.21236183,0.0,16695.0,4.933334
1952-06-19,0.18394944,0.0,24744.117,4.3333335
1952-06-20,0.17211094,0.0,22057.5,4.0833335
1952-06-21,0.15474783,0.0,20214.633,3.716667
1952-06-22,0.19657718,0.55,24443.416,4.6000004
1952-06-23,0.15238014,0.0,27261.182,3.666667
1952-06-24,0.10502614,2.1666667,9035.399,2.6666663
1952-06-25,-0.021251082,6.8999996,4859.65,0.0
1952-06-26,0.10502614,5.7833333,13198.017,2.6666663
1952-06-27,0.0845061,1.7666668,18524.018,2.2333333
1952-06-28,0.16264015,0.36666667,19655.148,3.8833334
1952-06-29,0.05530449,22.333334,6814.867,1.6166667
1952-06-30,-0.016515685,6.466667,14629.718,0.1
1952-07-01,0.04977987,0.48333335,14691.95,1.5000001
1952-07-02,0.048201405,0.0,9368.316,1.4666668
1952-07-03,0.04030908,0.5833333,9387.833,1.3000002
1952-07-04,0.013475161,2.2333333,4991.2505,0.7333334
1952-07-05,-0.019672617,3.1166666,10384.566,0.033333335
1952-07-06,-0.0015202593,0.4333333,10335.032,0.41666675
1952-07-07,0.015842862,0.48333335,12649.733,0.7833335
1952-07-08,0.07740302,0.0,12799.216,2.0833335
1952-07-09,0.031627517,0.0,16615.732,1.1166668
1952-07-10,0.018210564,0.0,18138.45,0.8333335
1952-07-11,0.0024259035,0.0,14556.366,0.50000006
1952-07-12,0.016632095,0.0,17321.35,0.80000013
1952-07-13,0.058461428,0.0,14423.184,1.6833334
1952-07-14,0.022945955,0.0,24590.734,0.93333346
1952-07-15,0.015842862,2.45,14089.851,0.7833335
1952-07-16,-0.02046185,0.0,11464.051,0.016666668
1952-07-17,0.04030908,0.0,6613.3003,1.3000002
1952-07-18,0.048201405,30.550001,2562.1667,1.4666668
1952-07-19,-0.019672617,1.5666667,18193.416,0.033333335
1952-07-20,0.010318231,0.2,24200.166,0.66666675
1952-07-21,0.099501535,0.15,15277.316,2.5500002
1952-07-22,0.08766303,0.0,25939.734,2.3
1952-07-23,0.056093723,0.06666667,23713.5,1.6333332
1952-07-24,0.0916092,0.0,9569.283,2.3833334
1952-07-25,0.09003074,0.05,16156.833,2.3500001
1952-07-26,0.028470583,0.0,15082.267,1.0500001
1952-07-27,0.06793222,0.0,26240.65,1.8833333
1952-07-28,0.10186921,1.4833335,22705.518,2.5999997
1952-07-29,0.085295334,0.0,13567.7,2.25
1952-07-30,0.13896316,0.0,29305.117,3.3833332
1952-07-31,0.18158175,0.26666665,17951.834,4.283334
1952-08-01,0.0410983,0.8333333,11138.316,1.3166666
1952-08-02,0.2818143,0.33333334,22490.117,6.4
1952-08-03,0.21788642,0.16666667,28798.08,5.0499997
1952-08-04,0.081349164,0.81666666,5648.6836,2.1666665
1952-08-05,0.17132172,0.18333334,16229.3,4.066667
1952-08-06,0.2715543,0.0,37832.918,6.183334
1952-08-07,0.36468375,0.0,39892.9,8.150001
1952-08-08,0.39151767,1.5,26056.166,8.716667
1952-08-09,0.13896315,8.099999,1739.9834,3.383333
1952-08-10,0.07187838,0.083333336,1841.7999,1.9666667
1952-08-11,0.09476613,0.2,5842.1,2.45
1952-08-12,0.16737556,0.0,29631.797,3.9833338
1952-08-13,0.22814648,6.5000005,12648.267,5.266667
1952-08-14,0.1531694,0.16666667,13788.899,3.683334
1952-08-15,0.2676081,1.5666667,33300.684,6.1
1952-08-16,0.44123933,0.0,32498.982,9.766667
1952-08-17,0.5051671,0.0,38344.98,11.116666
1952-08-18,0.46965164,0.0,28962.984,10.366666
1952-08-19,0.2597158,0.15,15704.95,5.933334
1952-08-20,0.22183262,6.1999993,13517.517,5.1333337
1952-08-21,0.13501698,5.8500004,9268.366,3.2999995
1952-08-22,0.20920488,4.883333,9274.399,4.866667
1952-08-23,0.43176857,1.2166668,9564.617,9.566668
1952-08-24,0.55252117,4.2999997,16663.385,12.116668
1952-08-25,0.56199193,1.4666667,15713.95,12.316667
1952-08-26,0.5335796,8.416667,15289.649,11.716668
1952-08-27,0.2699758,6.766666,9061.649,6.15
1952-08-28,0.6290768,7.266667,7123.0005,13.733335
1952-08-29,0.74351543,0.016666668,18216.367,16.15
1952-08-30,0.71036774,0.0,29496.148,15.450002
1952-08-31,0.76087844,0.23333335,33533.05,16.516665
1952-09-01,1.311763,0.05,30303.803,28.15
1952-09-02,1.2778261,0.0,45562.766,27.433334
1952-09-03,1.071047,0.0,45148.234,23.066666
1952-09-04,1.2107413,0.0,29568.549,26.016668
1952-09-05,1.1128765,0.0,32241.283,23.950003
1952-09-06,0.9873884,0.0,30080.65,21.3
1952-09-07,1.0450022,0.016666668,32828.098,22.516665
1952-09-08,1.0355315,0.0,41902.883,22.316666
1952-09-09,1.3835831,0.0,15389.3,29.666664
1952-09-10,1.5398514,0.0,0.0,32.96667
1952-09-11,1.5145957,0.0,0.0,32.43333
1952-09-12,1.1097194,0.0,41942.547,23.883333
1952-09-13,1.1507596,3.0333335,27595.25,24.75
1952-09-14,1.423834,0.0,29662.783,30.516665
