ConsentID,WellNumber,MaxFlowRate,StreamDepletionFlow,MaxHourlyVolume,MaxdailyVolume,MaxWeeklyVolume,MaxMonthlyVolume,MaxYearlyVolume,Aquifer,B1_APPL_STATUS,#Wells,WM_Accela,#WaterMeters,FMU,Rohe,Type,WellsDtbAquifer,B1_X_COORD,B1_Y_COORD,EastingTM,NorthingTM,ConsentCommencementDate,ConsentExpiryDate,ConsentIssued,Consumptive,USE1,USE2
RM17.194.01,G41/0440,260,,,,,696384,2553789,Bendigo,Current,2,WM0781,2,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Bendigo,1308950,5019811,1308971,5019831,09/14/2017,08/01/2042,08/28/2017,Yes,Irrigation,Frostfighting
RM17.194.01,G41/0441,260,,,,,696384,2553789,Bendigo,Current,2,WM0780,2,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Bendigo,1308950,5019811,1308933,5019792,09/14/2017,08/01/2042,08/28/2017,Yes,Irrigation,Frostfighting
RM17.194.01,G41/0441,260,,,,,696384,2553789,Bendigo,Current,2,WM0781,2,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Bendigo,1308950,5019811,1308933,5019792,09/14/2017,08/01/2042,08/28/2017,Yes,Irrigation,Frostfighting
RM14.255.01,G41/0443,36,,,1380,,41400,50600,Unknown,Current,1,WM1142,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Pisa GW Management Zone,1304837,5015866,1304837,5015866,01/09/2015,01/01/2050,01/09/2015,Yes,,
RM15.242.01,G41/0444,2,,,118.5,,3555,35040,Miscellaneous,Current,1,WM1428,1,Clutha / Mata-Au,Manuherekia Rohe,Groundwater Take,Manuherikia GW Management Zone,1332321,5006467,1332321,5006467,10/28/2015,10/01/2050,10/28/2015,Yes,Dairy Shed/Stockwater,Dairy Shed/Stockwater
RM16.042.01,G41/0445,1.6,,,56,,,20440,Manuherikia Alluvium,Current,1,WM1369,1,Clutha / Mata-Au,Manuherekia Rohe,Groundwater Take,Manuherikia GW Management Zone,1335484,5005441,1335484,5005441,04/01/2016,03/01/2051,04/01/2016,Yes,Water Supply Communal,Dairy Shed/Stockwater
RM15.196.01,G41/0446,58,,,5023,,150675,737625,Tarras,Current,1,WM1163,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Lower Tarras,1313296,5026822,1313290,5026818,09/04/2015,09/01/2050,09/04/2015,Yes,Irrigation,Irrigation
RM15.106.01,G41/0448,30,,,2598,,27566,115010,Pisa Grounwater Managment Zone,Current,1,WM1141,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Pisa GW Management Zone,1305363,5016434,1305363,5016434,08/25/2015,08/25/2050,08/25/2015,Yes,Irrigation,Irrigation
RM15.327.01,G41/0449,30,,,1450,,44950,230568,Pisa Grounwater Managment Zone,Current,1,WM1453,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Pisa GW Management Zone,1306120,5018485,1306152,5018439,12/11/2016,12/01/2050,12/11/2016,Yes,Water Supply Communal,Frostfighting
RM15.245.01,G41/0451,4,0,,120,,3600,17700,Cromwell Terrace,Current,1,WM1367,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Cromwell Terrace,1300171,5003196,1300171,5003196,10/05/2015,10/05/2050,10/05/2015,Yes,Irrigation,Irrigation
RM16.108.01,G41/0456,46,6.9,,1620,11340,48600,453600,Pisa Grounwater Managment Zone,Current,2,WM0418,2,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Pisa GW Management Zone,1305449.5,5017145.5,1305502,5017223,09/22/2016,07/21/2036,07/20/2016,No,Commercial/Industrial,Commercial/Industrial
RM16.108.01,G41/0456,46,6.9,,1620,11340,48600,453600,Pisa Grounwater Managment Zone,Current,2,WM1253,2,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Pisa GW Management Zone,1305449.5,5017145.5,1305502,5017223,09/22/2016,07/21/2036,07/20/2016,No,Commercial/Industrial,Commercial/Industrial
RM16.043.01,G41/0458,92,92,,,,222566,1162571,Queensberry Groundwater Management Zone,Current,1,WM0656,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Queensbury GW Management Zone,1311174,5025855,1311174,5025855,02/07/2017,04/13/2041,04/20/2016,Yes,Irrigation,Irrigation
RM16.252.01,G41/0474,18,,,454.2,,13626,66995,Cromwell Terrace,Current,1,WM1303,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Cromwell Terrace,1300167,5005339,1300167,5005339,11/15/2016,11/11/2041,11/14/2016,Yes,School/Educational Facility Supply,School/Educational Facility Supply
RM10.340.01.V2,G41/0488,110,,,9504,,283500,1215000,Bendigo,Current,2,WM1077,2,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Bendigo,1310645,5023355,1310494,5023834,12/01/2010,11/04/2045,12/01/2010,Yes,Irrigation,Irrigation
RM10.340.01.V2,G41/0488,110,,,9504,,283500,1215000,Bendigo,Current,2,WM1461,2,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Bendigo,1310645,5023355,1310494,5023834,12/01/2010,11/04/2045,12/01/2010,Yes,Irrigation,Irrigation
RM17.308.01,G41/0490,55,55,,4704,,140717,600710,Queensberry Groundwater Management Zone,Current,1,WM1497,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Queensbury GW Management Zone,1309329,5024618,1309329,5024618,11/24/2017,06/01/2049,11/24/2017,Yes,Irrigation,Irrigation
RM18.135.01,G41/0492,14.4,0.001,,1450,,13640,42729,Pisa Grounwater Managment Zone,Current,1,WM1554,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Pisa GW Management Zone,1304686,5016001,1304686,5016001,06/06/2018,06/01/2053,06/06/2018,Yes,Water Supply Communal,Frostfighting
RM18.222.01,G41/0495,19.6,,,465,,14400,68830,,Current,1,WM1568,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Pisa GW Management Zone,1306777,5018781,1306777,5018781,08/06/2018,08/01/2053,08/06/2018,Yes,,
RM19.300.01,G41/0502,3.5,0,,303,,8050,34650,Ardgour Valley Aquifer,Current,1,WM0972,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Lindis Alluvial Ribbon,1316909,5024385,1316930,5024406,09/25/2019,09/25/2039,09/25/2019,Yes,Irrigation,Irrigation
RM19.094.01,G41/0503,30,10,,2592,,28300,176615,Pisa Grounwater Managment Zone,Current,2,WM0421,2,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Pisa GW Management Zone,1306810,5019256,1306627,5019032,07/08/2019,07/02/2044,07/04/2019,Yes,Irrigation,Commercial/Industrial
RM19.094.01,G41/0503,30,10,,2592,,28300,176615,Pisa Grounwater Managment Zone,Current,2,WM0422,2,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Pisa GW Management Zone,1306810,5019256,1306627,5019032,07/08/2019,07/02/2044,07/04/2019,Yes,Irrigation,Commercial/Industrial
RM19.094.01,G41/0504,30,10,,2592,,28300,176615,Pisa Grounwater Managment Zone,Current,2,WM0421,2,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Pisa GW Management Zone,1306810,5019256,1306993,5019480,07/08/2019,07/02/2044,07/04/2019,Yes,Irrigation,Commercial/Industrial
RM19.094.01,G41/0504,30,10,,2592,,28300,176615,Pisa Grounwater Managment Zone,Current,2,WM0422,2,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Pisa GW Management Zone,1306810,5019256,1306993,5019480,07/08/2019,07/02/2044,07/04/2019,Yes,Irrigation,Commercial/Industrial
RM11.057.01,G41/0512,32.22,32.22,,1166,,33075,127267,Cromwell Terrace,Current,1,WM0606,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Cromwell Terrace,1302103,5005404,1302110,5005404,03/24/2011,03/23/2041,03/24/2011,Yes,Irrigation,Irrigation
2002.751.V1,G42/0154,12.5,,,,,5500,33000,Dunstan Flats,Current,1,WM0291,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Dunstan Flats,1313469.5,4986277,1313457.68,4986295.55,12/11/2002,12/03/2027,12/11/2002,Yes,Irrigation,Frostfighting
2003.294.V1,G42/0155,3.67,,,158,1109,4436,35488,Dunstan Flats,Current,1,WM0326,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Dunstan Flats,1313392,4986360.5,1313398.58,4986361.68,08/02/2003,08/01/2028,08/02/2003,Yes,Single Household/Stockwater,Irrigation
2004.416.V1,G42/0156,6,,,432,3024,12045,65700,Dunstan Flats,Current,1,WM0763,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Dunstan Flats,1314313,4985921,1314310.32,4985917.98,12/02/2004,06/28/2029,12/02/2004,Yes,Single Household/Stockwater,Irrigation
2007.633.V1,G42/0191,5,,,152,,1352,7460,Dunstan Flats,Current,1,WM0894,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Dunstan Flats,1313284,4987256,1313292.23,4987295.56,03/10/2008,02/29/2028,03/10/2008,Yes,Single Household/Stockwater,Frostfighting
2003.111.V2,G42/0195,12.5,,,675,4725,18900,151200,Dunstan Flats,Current,1,WM0305,1,Clutha / Mata-Au,Manuherekia Rohe,Groundwater Take,Dunstan Flats,1316377,4983694,1316361,4983685,07/22/2003,07/24/2028,07/22/2003,Yes,Irrigation,Irrigation
2006.535.V1,G42/0214,1.56,,,30,,,8401.2,Manuherikia Alluvium,Current,1,WM0870,1,Clutha / Mata-Au,Manuherekia Rohe,Groundwater Take,Manuherikia Alluvium,1320907.5,4985635.5,1320908,4985632,03/31/2007,02/01/2032,03/31/2007,Yes,Water Supply Communal,Water Supply Communal
RM19.426.01,G42/0246,6.75,,,583,,6160,47450,Dunstan Flats,Current,1,WM1446,1,Clutha / Mata-Au,Manuherekia Rohe,Groundwater Take,Dunstan Flats,1315791,4985610,1315796.84,4985612.06,03/01/2020,12/24/2026,12/24/2019,Yes,Irrigation,Irrigation
RM17.384.01,G42/0277,7,,,492.48,,10500,73500,Earnscleugh Terrace,Current,1,WM0561,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Earnscleugh Terrace,1312473,4982799,1312478.56,4982801.41,05/14/2018,05/10/2053,05/14/2018,Yes,Irrigation,Frostfighting
96753,G42/0284,2,,7.2,43.2,172.8,743.04,4458.24,Manuherikia Claybound,Current,1,,,Clutha / Mata-Au,Manuherekia Rohe,Groundwater Take,Manuherikia Claybound,1316338,4986004,1316277,4986058,08/20/1997,07/31/2022,08/20/1997,,Irrigation,Commercial/Industrial
2003.806,G42/0295,2.22,,,150,1050,4500,27000,Dunstan Flats,Current,1,WM1198,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Dunstan Flats,1314418,4986180.667,1314402.29,4986125.91,11/19/2003,10/31/2028,11/19/2003,Yes,Water Supply Communal,Irrigation
2003.296.V1,G42/0300,11,,,435.6,3049,6048,48787,Dunstan Flats,Current,1,WM0327,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Dunstan Flats,1313333.667,4986682,1313328.07,4986707.03,05/30/2003,05/23/2028,05/30/2003,Yes,Irrigation,Irrigation
2002.684.V1,G42/0333,2.8,2.8,,241.92,1693.44,7000,21772.8,Dunstan Flats,Current,1,WM0287,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Dunstan Flats,1312464,4988201,1312544.66,4988247.44,11/29/2002,02/01/2023,11/29/2002,Yes,Irrigation,Irrigation
RM21.087.01,G42/0346,2.5,0,,216,,6696,36440,Dunstan Flats Aquifer,Current,1,WM1552,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Dunstan Flats,1313060,4986673,1313060.06,4986672.54,09/28/2021,09/21/2036,09/21/2021,Yes,Irrigation,Commercial/Industrial
2001.228.V1,G42/0376,20,,,300,,9000,27000,Dunstan Flats,Current,1,WM0088,1,Clutha / Mata-Au,Manuherekia Rohe,Groundwater Take,Dunstan Flats,1317176,4982374,1317192.36,4982396.35,09/18/2001,09/01/2036,09/18/2001,Yes,Irrigation,Irrigation
2005.238.V1,G42/0385,5.69,,,328,2300,10000,57350,Dunstan Flats,Current,1,WM0818,1,Clutha / Mata-Au,Manuherekia Rohe,Groundwater Take,Dunstan Flats,1315907.5,4985175.5,1315928.48,4985187.95,11/01/2005,11/01/2025,11/01/2005,Yes,Irrigation,Irrigation
2003.820.V1,G42/0390,7,,,229.3,1605,8672,31443,Dunstan Flats,Current,1,WM0364,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Dunstan Flats,1315369.5,4985666,1315351.19,4985669.83,12/16/2003,12/15/2028,12/16/2003,Yes,Water Supply Communal,Irrigation
RM21.269.01,G42/0403,10,,,,,5460,49140,Dunstan Flats Aquifer,Current,1,WM0456,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Dunstan Flats,1311493,4988805,1311494,4988806,09/07/2021,12/20/2035,07/23/2021,Yes,Irrigation,Irrigation
RM14.344.01,G42/0461,23,,82.8,1987,13910,58500,287625,Earnscleugh Terrace,Current,1,WM0436,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Earnscleugh Terrace,1313487,4984654,1313437.08,4984663.11,04/29/2015,01/01/2050,02/25/2015,Yes,Irrigation,Irrigation
RM14.344.02,G42/0480,38,,,1700,,15480,76110,Earnscleugh Terrace,Current,1,WM0627,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Earnscleugh Terrace,1312318,4983756,1312319.38,4983760.93,04/29/2015,01/01/2050,02/25/2015,Yes,Irrigation,Irrigation
2006.268.V1,G42/0532,2.9,2.6,,,,,54000,Manuherikia Claybound,Current,1,WM0859,1,Clutha / Mata-Au,Manuherekia Rohe,Groundwater Take,Manuherikia Claybound,1319652,4985339.5,1319612.8,4985318.02,12/01/2006,07/01/2031,12/01/2006,Yes,Water Supply Communal,Water Supply Communal
2003.800,G42/0538,17.4,,,1503,10521,42087,168589,Manuherikia Claybound,Expired – Pending Application,1,WM0404,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Dunstan Flats,1313674.5,4989988.5,1313677,4989990,08/12/2004,08/16/2019,08/12/2004,Yes,Single Household/Stockwater,Irrigation
2000.315.V1,G42/0571,2.2,,,90,,,32940,Earnscleugh Terrace,Current,1,,,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Earnscleugh Terrace,1311241,4987488.5,1311182,4987553,09/11/2000,10/01/2035,09/11/2000,,Water Supply Communal,Water Supply Communal
2004.888.V2,G42/0600,5,,,219,1533,6661,79935,Manuherikia Claybound,Current,1,WM0790,2,Clutha / Mata-Au,Manuherekia Rohe,Groundwater Take,Manuherikia Claybound,1316320.5,4988279.5,1316353.33,4988299.55,02/21/2005,02/14/2030,02/21/2005,Yes,Water Supply Communal,Single Household/Stockwater
2004.888.V2,G42/0600,5,,,219,1533,6661,79935,Manuherikia Claybound,Current,1,WM0791,2,Clutha / Mata-Au,Manuherekia Rohe,Groundwater Take,Manuherikia Claybound,1316320.5,4988279.5,1316353.33,4988299.55,02/21/2005,02/14/2030,02/21/2005,Yes,Water Supply Communal,Single Household/Stockwater
2001.948.V3,G42/0607,120,,,10000,70000,,3660000,Manuherikia Claybound,Current,1,WM0197,2,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Clutha Outwash Gravels,1309878,4990955,1309877.82,4990954.62,04/23/2002,04/10/2027,04/23/2002,Yes,Water Supply Communal,Water Supply Communal
2001.948.V3,G42/0607,120,,,10000,70000,,3660000,Manuherikia Claybound,Current,1,WM1569,2,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Clutha Outwash Gravels,1309878,4990955,1309877.82,4990954.62,04/23/2002,04/10/2027,04/23/2002,Yes,Water Supply Communal,Water Supply Communal
RM11.002.01,G42/0623,2.09,,,180,,,65700,Earnscleugh Terrace,Current,1,WM0204,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Earnscleugh Terrace,1313089,4982652,1313056,4982643,02/10/2011,02/09/2046,02/09/2011,Yes,Water Supply Communal,Water Supply Communal
RM18.413.01.V2,G42/0626,1,,,80,,2480,17865,Manuherikia Claybound,Current,1,,,Clutha / Mata-Au,Manuherekia Rohe,Groundwater Take,Manuherikia Claybound,1316856,4990017,1316857,4990017,03/07/2019,03/06/2054,03/07/2019,Yes,Water Supply Communal,Water Supply Communal
2004.474.V1,G42/0648,1.7,,,112.5,,,41175,Miscellaneous,Current,1,WM1386,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Unnamed,1312793,4978849,1312793.24,4978848.89,08/17/2004,08/01/2029,08/17/2004,,Water Supply Communal,Water Supply Communal
2010.121.V1,G42/0659,2,,,90,,2790,24090,Miscellaneous,Current,1,WM0940,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Unnamed,1313022,4980155,1313026.92,4980160.1,06/04/2010,05/31/2035,06/04/2010,Yes,Water Supply Communal,Dairy Shed/Stockwater
2005.531.V1,G42/0694,2.2,,,,,3000,12705,Dunstan Flats,Current,1,WM0828,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Dunstan Flats,1312992.5,4988170.5,1313002,4988180,11/08/2005,11/01/2025,11/08/2005,Yes,Irrigation,Irrigation
RM13.244.02,G42/0791,70,,,6048,,168194,601172,Hawea Flat Hillside Domain,Current,1,WM0649,1,Clutha / Mata-Au,Dunstan Rohe,Groundwater Take,Hawea Flat,1305137,5051946,1305133.57,5051947.79,11/14/2013,11/06/2048,11/07/2013,Yes,,
RM13.194.01,G42/0793,18,5,,657,,22320,109740,Dunstan Flats,Current,1,WM0731,1,Clutha / Mata-Au,Manuherekia Rohe,Groundwater Take,Dunstan Flats,1315919,4983554,1315922.192,4983552.754,07/16/2013,07/18/2038,07/16/2013,Yes,Irrigation,Irrigation
RM20.373.01,G42/0807,33.3,,,1438,,12000,144000,Dunstan Flats,Current,1,WM0022,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Dunstan Flats,1314593,4985892,1314587,4985856,04/01/2021,12/21/2035,03/22/2021,Yes,Single Household/Stockwater,Frostfighting
RM18.373.02,G42/0902,2,,,115.2,,3335,42048,Manuherikia Claybound,Current,1,WM1532,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Manuherikia Claybound,1313702,4989849,1313697,4989835,11/30/2018,11/29/2043,11/30/2018,Yes,Water Supply Communal,Water Supply Communal
RM18.267.01,G42/1111,420,420,1512,21600,151200,300000,2500000,Dunstan Flats,Current,6,WM0306,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Dunstan Flats,1315468.333,4982714.833,1315486,4982711,08/21/2018,08/14/2023,08/21/2018,Yes,Water Supply Town Supply,Water Supply Town Supply
RM18.267.01,G42/1112,420,420,1512,21600,151200,300000,2500000,Dunstan Flats,Current,6,WM0306,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Dunstan Flats,1315468.333,4982714.833,1315477,4982716,08/21/2018,08/14/2023,08/21/2018,Yes,Water Supply Town Supply,Water Supply Town Supply
RM18.267.01,G42/1113,420,420,1512,21600,151200,300000,2500000,Dunstan Flats,Current,6,WM0306,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Dunstan Flats,1315468.333,4982714.833,1315468,4982719,08/21/2018,08/14/2023,08/21/2018,Yes,Water Supply Town Supply,Water Supply Town Supply
RM18.267.01,G42/1114,420,420,1512,21600,151200,300000,2500000,Dunstan Flats,Current,6,WM0306,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Dunstan Flats,1315468.333,4982714.833,1315468,4982713,08/21/2018,08/14/2023,08/21/2018,Yes,Water Supply Town Supply,Water Supply Town Supply
RM18.267.01,G42/1115,420,420,1512,21600,151200,300000,2500000,Dunstan Flats,Current,6,WM0306,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Dunstan Flats,1315468.333,4982714.833,1315460,4982720,08/21/2018,08/14/2023,08/21/2018,Yes,Water Supply Town Supply,Water Supply Town Supply
RM18.267.01,G42/1116,420,420,1512,21600,151200,300000,2500000,Dunstan Flats,Current,6,WM0306,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Dunstan Flats,1315468.333,4982714.833,1315451,4982710,08/21/2018,08/14/2023,08/21/2018,Yes,Water Supply Town Supply,Water Supply Town Supply
RM14.351.01,G43/0012,25,0,,,,18200,95550,Ettrick Basin,Current,1,WM1333,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Ettrick Basin,1316000,4939675,1316020.12,4939649.21,01/19/2016,01/01/2051,01/19/2016,Yes,Irrigation,Irrigation
2001.799,G43/0013,19,0.5,68,,,33000,198000,Ettrick Basin,Expired – Pending Application,1,WM1323,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Ettrick Basin,1315964.667,4939335.667,1316328.75,4939363.46,03/26/2002,03/22/2022,03/26/2002,Yes,Irrigation,Frostfighting 
2009.099.V1,G43/0027,12.5,,,1080,,26300,55455,Ettrick Basin,Current,1,WM0918,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Ettrick Basin,1316508,4940055,1316517.89,4940051.2,05/19/2009,04/24/2024,05/19/2009,Yes,Irrigation,Frostfighting
2005.130.V1,G43/0030,6.7,5 ,,583.5,,18309,96828,Ettrick Basin,Current,1,WM0814,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Ettrick Basin,1316992,4939695,1317001.73,4939692.65,05/01/2009,04/24/2024,05/01/2009,Yes,Single Household/Stockwater,Irrigation
RM12.373.01,G43/0033,60,2,,3888,,90180,379206,Ettrick Basin,Current,3,WM0001,3,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Ettrick Basin,1315933,4940689.333,1315963.13,4940313.59,05/27/2013,12/14/2027,12/20/2012,Yes,Water Supply Communal,Dairy Shed/Stockwater
RM12.373.01,G43/0033,60,2,,3888,,90180,379206,Ettrick Basin,Current,3,WM0002,3,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Ettrick Basin,1315933,4940689.333,1315963.13,4940313.59,05/27/2013,12/14/2027,12/20/2012,Yes,Water Supply Communal,Dairy Shed/Stockwater
RM12.373.01,G43/0033,60,2,,3888,,90180,379206,Ettrick Basin,Current,3,WM0003,3,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Ettrick Basin,1315933,4940689.333,1315963.13,4940313.59,05/27/2013,12/14/2027,12/20/2012,Yes,Water Supply Communal,Dairy Shed/Stockwater
RM12.373.01,G43/0034,60,2,,3888,,90180,379206,Ettrick Basin,Current,3,WM0001,3,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Ettrick Basin,1315933,4940689.333,1316088.34,4940925.19,05/27/2013,12/14/2027,12/20/2012,Yes,Water Supply Communal,Dairy Shed/Stockwater
RM12.373.01,G43/0034,60,2,,3888,,90180,379206,Ettrick Basin,Current,3,WM0002,3,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Ettrick Basin,1315933,4940689.333,1316088.34,4940925.19,05/27/2013,12/14/2027,12/20/2012,Yes,Water Supply Communal,Dairy Shed/Stockwater
RM12.373.01,G43/0034,60,2,,3888,,90180,379206,Ettrick Basin,Current,3,WM0003,3,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Ettrick Basin,1315933,4940689.333,1316088.34,4940925.19,05/27/2013,12/14/2027,12/20/2012,Yes,Water Supply Communal,Dairy Shed/Stockwater
RM12.373.01,G43/0035,60,2,,3888,,90180,379206,Ettrick Basin,Current,3,WM0001,3,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Ettrick Basin,1315933,4940689.333,1315742.23,4940834.63,05/27/2013,12/14/2027,12/20/2012,Yes,Water Supply Communal,Dairy Shed/Stockwater
RM12.373.01,G43/0035,60,2,,3888,,90180,379206,Ettrick Basin,Current,3,WM0002,3,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Ettrick Basin,1315933,4940689.333,1315742.23,4940834.63,05/27/2013,12/14/2027,12/20/2012,Yes,Water Supply Communal,Dairy Shed/Stockwater
RM12.373.01,G43/0035,60,2,,3888,,90180,379206,Ettrick Basin,Current,3,WM0003,3,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Ettrick Basin,1315933,4940689.333,1315742.23,4940834.63,05/27/2013,12/14/2027,12/20/2012,Yes,Water Supply Communal,Dairy Shed/Stockwater
RM21.418.01,G43/0047,,,,,,,,Ettrick Basin,Current,1,WM1234,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Ettrick Basin,1315325,4939878,1315335.32,4939881.39,10/22/2021,12/20/2036,10/20/2021,Yes,Irrigation,Irrigation
RM12.017.01,G43/0048,23,,,1968,,15000,102900,Ettrick Basin,Current,1,WM0620,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Ettrick Basin,1315257,4939998,1315258.09,4940001.36,06/13/2012,06/12/2042,06/13/2012,Yes,Irrigation,Irrigation
RM19.208.02,G43/0054,10,,,657,,20430,108990,Ettrick Basin,Current,1,WM1401,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Ettrick Basin,1315038,4941081,1315035.39,4941082.79,10/01/2019,07/01/2044,07/31/2019,Yes,Irrigation,Irrigation
2003.235.V1,G43/0080,17,17,,1468.8,10281.6,44519.3,356154.4,Ettrick Basin,Expired – Pending Application,1,WM0321,2,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Ettrick Basin,1316072.333,4938377.333,1316034,4938600,12/15/2004,10/01/2021,12/15/2004,Yes,Irrigation,Irrigation
2003.235.V1,G43/0080,17,17,,1468.8,10281.6,44519.3,356154.4,Ettrick Basin,Expired – Pending Application,1,WM1584,2,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Ettrick Basin,1316072.333,4938377.333,1316034,4938600,12/15/2004,10/01/2021,12/15/2004,Yes,Irrigation,Irrigation
2005.764.V1,G43/0086,58,,,3000,,,1098000,Roxburgh Basin,Current,3,WM0835,1,Clutha / Mata-Au,Roxburgh Rohe,Groundwater Take,Roxburgh Basin,1311128.5,4951395.5,1311130,4951372,09/19/2006,09/15/2041,09/19/2006,Yes,Water Supply Communal,Water Supply Communal
